stage,lead_s,seed,config_id,name,n_res,sr,leak,ridge,washout,n_clips,median,q1,q3,mean,n_censored,cens_rate,median_estimable,median_is_lower_bound,median_strict,n_censored_strict,n_clips_nonfinite,rms_median,median_uncens,rank_in_lead
Stage1,2.0,42,nres400_sr0.9_leak0.25_ridge0.0001_wo50,,400,0.9,0.25,0.0001,50,29,0.11671563344862079,0.0833683160652754,0.16674290070511688,0.31392442489832695,0,0.0,1,0,0.11671563344862079,0,0,92.34105267282315,0.11671563344862079,28.0
Stage1,2.0,42,nres400_sr0.95_leak0.25_ridge0.0001_wo50,,400,0.95,0.25,0.0001,50,29,0.11671563344862079,0.0833683160652754,0.18340999518487422,0.29552608177153133,0,0.0,1,0,0.11671563344862079,0,0,82.94141774400926,0.11671563344862079,28.0
Stage1,2.0,42,nres800_sr1.1_leak0.1_ridge0.0001_wo50,,800,1.1,0.1,0.0001,50,29,0.11671550973860345,0.10004149862645484,0.21675726703666953,0.2995507712209851,1,0.034482758620689655,1,1,0.11671550973860345,1,0,89.55588208180437,0.11671527570016194,30.0
Stage1,2.0,42,nres1600_sr0.9_leak0.5_ridge0.0001_wo50,,1600,0.9,0.5,0.0001,50,29,0.1167154514812836,0.08336794942131576,0.20008281301352326,0.2518297887195828,0,0.0,1,0,0.1167154514812836,0,0,93.66499456461071,0.1167154514812836,31.0
Stage1,2.0,42,nres1600_sr0.95_leak0.5_ridge0.0001_wo50,,1600,0.95,0.5,0.0001,50,29,0.1167154514812836,0.08336794942131576,0.13339532163740841,0.24895502198617958,0,0.0,1,0,0.1167154514812836,0,0,93.48476892796324,0.1167154514812836,31.0
Stage1,2.0,42,nres1600_sr1.1_leak0.25_ridge1e-06_wo50,,1600,1.1,0.25,1e-06,50,29,0.1167154514812836,0.0833683160652754,0.16674284669534245,0.26217886071007634,0,0.0,1,0,0.1167154514812836,0,0,98.11278797622327,0.1167154514812836,31.0
Stage1,2.0,42,nres800_sr0.7_leak0.1_ridge1e-08_wo50,,800,0.7,0.1,1e-08,50,29,0.11671537001897114,0.08336837233901662,0.21675726703666953,0.3053001111734252,0,0.0,1,0,0.11671537001897114,0,0,109.79388249083867,0.11671537001897114,34.0
Stage1,2.0,42,nres1600_sr0.7_leak0.1_ridge1e-08_wo50,,1600,0.7,0.1,1e-08,50,29,0.11671537001897114,0.06669716028204675,0.1834103275224237,0.24205548419446948,0,0.0,1,0,0.11671537001897114,0,0,115.59804828764106,0.11671537001897114,34.0
Stage1,2.0,42,nres1600_sr0.7_leak0.5_ridge0.0001_wo50,,1600,0.7,0.5,0.0001,50,29,0.11671537001897114,0.08336785357542453,0.16673666138402155,0.2708031823430979,0,0.0,1,0,0.11671537001897114,0,0,97.19407366190153,0.11671537001897114,34.0
Stage1,2.0,42,nres400_sr0.7_leak0.25_ridge1e-06_wo50,,400,0.7,0.25,1e-06,50,29,0.11671525830996643,0.0833683773887195,0.15006217451372095,0.3007005599612994,1,0.034482758620689655,1,1,0.11671525830996643,1,0,103.48249540550202,0.11671512665778039,37.0
Stage1,2.0,42,nres400_sr0.7_leak0.5_ridge1e-06_wo50,,400,0.7,0.5,1e-06,50,29,0.11671525830996643,0.08336785357542453,0.2000830702775147,0.2690781843491139,0,0.0,1,0,0.11671525830996643,0,0,112.18502019744413,0.11671525830996643,37.0
Stage1,2.0,42,nres1600_sr0.7_leak0.1_ridge1e-06_wo50,,1600,0.7,0.1,1e-06,50,29,0.11671525830996643,0.0833683773887195,0.20008399366082585,0.21848264771254505,0,0.0,1,0,0.11671525830996643,0,0,105.21548879511687,0.11671525830996643,37.0
Stage1,2.0,42,nres1600_sr0.7_leak0.1_ridge0.0001_wo50,,1600,0.7,0.1,0.0001,50,29,0.11671525830996643,0.08336794942131576,0.16674290070511688,0.2800026426345003,0,0.0,1,0,0.11671525830996643,0,0,85.92101322030294,0.11671525830996643,37.0
Stage1,2.0,42,nres1600_sr0.9_leak0.1_ridge1e-06_wo50,,1600,0.9,0.1,1e-06,50,29,0.11671525830996643,0.0833683773887195,0.21675737522883498,0.21618279994320477,0,0.0,1,0,0.11671525830996643,0,0,99.4778910634783,0.11671525830996643,37.0
Stage1,2.0,42,nres1600_sr0.9_leak0.1_ridge0.0001_wo50,,1600,0.9,0.1,0.0001,50,29,0.11671525830996643,0.08336830835119713,0.16673666138402155,0.2777026544373717,0,0.0,1,0,0.11671525830996643,0,0,87.8881094129073,0.11671525830996643,37.0
Stage1,2.0,42,nres1600_sr0.95_leak0.1_ridge1e-06_wo50,,1600,0.95,0.1,1e-06,50,29,0.11671525830996643,0.0833683773887195,0.21675737522883498,0.20295889768152878,0,0.0,1,0,0.11671525830996643,0,0,98.62566423504273,0.11671525830996643,37.0
Stage1,2.0,42,nres1600_sr0.95_leak0.1_ridge0.0001_wo50,,1600,0.95,0.1,0.0001,50,29,0.11671525830996643,0.08336830835119713,0.16673666138402155,0.2892016609723485,0,0.0,1,0,0.11671525830996643,0,0,78.27796364002326,0.11671525830996643,37.0
Stage1,2.0,42,nres1600_sr1.1_leak0.1_ridge0.0001_wo50,,1600,1.1,0.1,0.0001,50,29,0.11671525830996643,0.08336812144212224,0.1500685620258082,0.2667785330133397,0,0.0,1,0,0.11671525830996643,0,0,77.94975431891427,0.11671525830996643,37.0
Stage1,2.0,42,nres800_sr0.9_leak0.5_ridge1e-06_wo50,,800,0.9,0.5,1e-06,50,29,0.11671512918984206,0.08336830835119713,0.16673577380245774,0.30185045217740836,0,0.0,1,0,0.11671512918984206,0,0,93.63841021389685,0.11671512918984206,46.0
Stage1,2.0,42,nres800_sr0.95_leak0.5_ridge1e-06_wo50,,800,0.95,0.5,1e-06,50,29,0.11671512918984206,0.08336817962948828,0.1500623929532594,0.31507439994119973,0,0.0,1,0,0.11671512918984206,0,0,97.3213366408974,0.11671512918984206,46.0
Stage1,2.0,42,nres400_sr0.7_leak0.1_ridge1e-08_wo50,,400,0.7,0.1,1e-08,50,29,0.11671508173086398,0.08336830835119713,0.20008281301352326,0.2018086036265834,0,0.0,1,0,0.11671508173086398,0,0,115.58122709318674,0.11671508173086398,48.0
Stage1,2.0,42,nres400_sr0.9_leak0.1_ridge1e-08_wo50,,400,0.9,0.1,1e-08,50,29,0.11671508173086398,0.08337145035255844,0.150062391681125,0.19375937323575348,0,0.0,1,0,0.11671508173086398,0,0,108.32127143868007,0.11671508173086398,48.0
Stage1,2.0,42,nres400_sr0.9_leak0.25_ridge1e-06_wo50,,400,0.9,0.25,1e-06,50,29,0.11671508173086398,0.10004146428147465,0.1500685620258082,0.29092634023461567,0,0.0,1,0,0.11671508173086398,0,0,93.17012430595886,0.11671508173086398,48.0
Stage1,2.0,42,nres400_sr0.95_leak0.1_ridge1e-08_wo50,,400,0.95,0.1,1e-08,50,29,0.11671508173086398,0.10004146428147465,0.150062391681125,0.19950892296532094,0,0.0,1,0,0.11671508173086398,0,0,106.36520546751574,0.11671508173086398,48.0
Stage1,2.0,42,nres400_sr1.1_leak0.1_ridge1e-08_wo50,,400,1.1,0.1,1e-08,50,29,0.11671508173086398,0.08336788690122887,0.1500685620258082,0.2495299564170092,0,0.0,1,0,0.11671508173086398,0,0,120.24825513525117,0.11671508173086398,48.0
Stage1,2.0,42,nres400_sr1.1_leak0.25_ridge0.0001_wo50,,400,1.1,0.25,0.0001,50,29,0.11671508173086398,0.08336812144212224,0.1500629952456194,0.2989758292119711,0,0.0,1,0,0.11671508173086398,0,0,91.34601393231539,0.11671508173086398,48.0
Stage1,2.0,42,nres800_sr0.7_leak0.5_ridge1e-06_wo50,,800,0.7,0.5,1e-06,50,29,0.11671508173086398,0.08336785357542453,0.16673577380245774,0.2673532702132561,0,0.0,1,0,0.11671508173086398,0,0,91.42835839348757,0.11671508173086398,48.0
Stage1,2.0,42,nres800_sr0.9_leak0.5_ridge0.0001_wo50,,800,0.9,0.5,0.0001,50,29,0.11671508173086398,0.0666947019109756,0.18341008673209114,0.3553209037563925,1,0.034482758620689655,1,1,0.11671508173086398,1,0,79.72207254133599,0.10838039487403472,48.0
Stage1,2.0,42,nres800_sr0.95_leak1.0_ridge1e-06_wo50,,800,0.95,1.0,1e-06,50,29,0.11671508173086398,0.06669465285222032,0.1500686106346052,0.18111049562886902,0,0.0,1,0,0.11671508173086398,0,0,97.56119744328979,0.11671508173086398,48.0
Stage1,2.0,42,nres1600_sr0.7_leak0.25_ridge1e-06_wo50,,1600,0.7,0.25,1e-06,50,29,0.11671508173086398,0.0833683773887195,0.16673599217028823,0.2656284195390644,0,0.0,1,0,0.11671508173086398,0,0,103.5610487107281,0.11671508173086398,48.0
Stage1,2.0,42,nres1600_sr0.7_leak1.0_ridge0.0001_wo50,,1600,0.7,1.0,0.0001,50,29,0.11671508173086398,0.0666947019109756,0.18341719077562857,0.2219321588556125,0,0.0,1,0,0.11671508173086398,0,0,93.15211858422072,0.11671508173086398,48.0
Stage1,2.0,42,nres1600_sr1.1_leak0.1_ridge1e-08_wo50,,1600,1.1,0.1,1e-08,50,29,0.11671508173086398,0.08336785357542453,0.16674284669534245,0.16616189935894227,0,0.0,1,0,0.11671508173086398,0,0,84.60034464262853,0.11671508173086398,48.0
Stage1,2.0,42,nres400_sr0.9_leak1.0_ridge1e-06_wo50,,400,0.9,1.0,1e-06,50,29,0.11671504166172042,0.0666947019109756,0.1333943205640935,0.21618247661648274,0,0.0,1,0,0.11671504166172042,0,0,112.92490838669869,0.11671504166172042,60.0
Stage1,2.0,42,nres400_sr0.95_leak0.25_ridge1e-06_wo50,,400,0.95,0.25,1e-06,50,29,0.11671504166172042,0.10004153930557891,0.13339427735627396,0.29092631557934545,0,0.0,1,0,0.11671504166172042,0,0,105.37373758880516,0.11671504166172042,60.0
Stage1,2.0,42,nres400_sr0.95_leak1.0_ridge1e-06_wo50,,400,0.95,1.0,1e-06,50,29,0.11671504166172042,0.0666947019109756,0.1333889943073956,0.2248067937395894,0,0.0,1,0,0.11671504166172042,0,0,115.76656715365927,0.11671504166172042,60.0
Stage1,2.0,42,nres400_sr1.1_leak0.25_ridge1e-08_wo50,,400,1.1,0.25,1e-08,50,29,0.11671504166172042,0.08336830835119713,0.1500623929532594,0.3208240116811075,0,0.0,1,0,0.11671504166172042,0,0,116.44304911623412,0.11671504166172042,60.0
Stage1,2.0,42,nres800_sr0.7_leak0.1_ridge0.0001_wo50,,800,0.7,0.1,0.0001,50,29,0.11671504166172042,0.0833683773887195,0.18341856725143657,0.24378064762896054,0,0.0,1,0,0.11671504166172042,0,0,81.13813670091427,0.11671504166172042,60.0
Stage1,2.0,42,nres800_sr0.7_leak1.0_ridge1e-08_wo50,,800,0.7,1.0,1e-08,50,29,0.11671504166172042,0.06669465285222032,0.18341008673209114,0.17996086182524684,0,0.0,1,0,0.11671504166172042,0,0,118.20314784233209,0.11671504166172042,60.0
Stage1,2.0,42,nres800_sr0.9_leak0.1_ridge0.0001_wo50,,800,0.9,0.1,0.0001,50,29,0.11671504166172042,0.0833683773887195,0.18341719077562857,0.2581542495339408,0,0.0,1,0,0.11671504166172042,0,0,90.88833560340898,0.11671504166172042,60.0
Stage1,2.0,42,nres800_sr0.9_leak1.0_ridge1e-06_wo50,,800,0.9,1.0,1e-06,50,29,0.11671504166172042,0.06669465285222032,0.1500686106346052,0.18053552121006286,0,0.0,1,0,0.11671504166172042,0,0,95.80039104951241,0.11671504166172042,60.0
Stage1,2.0,42,nres800_sr0.95_leak0.1_ridge0.0001_wo50,,800,0.95,0.1,0.0001,50,29,0.11671504166172042,0.10004149862645484,0.20009148084614026,0.2610289843436122,0,0.0,1,0,0.11671504166172042,0,0,91.21530771099253,0.11671504166172042,60.0
Stage1,2.0,42,nres1600_sr0.9_leak0.1_ridge1e-08_wo50,,1600,0.9,0.1,1e-08,50,29,0.11671504166172042,0.06669716028204675,0.1834171313648767,0.2828770811347325,1,0.034482758620689655,1,1,0.11671504166172042,1,0,108.27217102714027,0.1083785141744329,60.0
Stage1,2.0,42,nres1600_sr0.95_leak0.1_ridge1e-08_wo50,,1600,0.95,0.1,1e-08,50,29,0.11671504166172042,0.08336830835119713,0.16674284669534245,0.19318452319404686,0,0.0,1,0,0.11671504166172042,0,0,91.13804438850661,0.11671504166172042,60.0
Stage1,2.0,42,nres800_sr0.7_leak0.5_ridge1e-08_wo50,,800,0.7,0.5,1e-08,50,29,0.11671502462178296,0.08336817962948828,0.13339427735627396,0.20985825866127703,0,0.0,1,0,0.11671502462178296,0,0,125.89531144526448,0.11671502462178296,71.0
Stage1,2.0,42,nres800_sr0.9_leak0.5_ridge1e-08_wo50,,800,0.9,0.5,1e-08,50,29,0.11671502462178296,0.0666946978712133,0.15006973684208447,0.26160386471675706,0,0.0,1,0,0.11671502462178296,0,0,106.66124865216784,0.11671502462178296,71.0
Stage1,2.0,42,nres400_sr1.1_leak0.25_ridge1e-06_wo50,,400,1.1,0.25,1e-06,50,29,0.10004649122805631,0.0833683773887195,0.15006219642221197,0.2667784369914378,0,0.0,1,0,0.10004649122805631,0,0,78.32618108809314,0.10004649122805631,73.0
Stage1,2.0,42,nres400_sr1.1_leak0.5_ridge1e-06_wo50,,400,1.1,0.5,1e-06,50,29,0.10004649122805631,0.08336822124185961,0.15006217451372095,0.29150120269740704,0,0.0,1,0,0.10004649122805631,0,0,112.33506993008841,0.10004649122805631,73.0
Stage1,2.0,42,nres800_sr0.9_leak1.0_ridge1e-08_wo50,,800,0.9,1.0,1e-08,50,29,0.10004649122805631,0.06669465285222032,0.1500686106346052,0.20065882941938246,0,0.0,1,0,0.10004649122805631,0,0,102.71908548443328,0.10004649122805631,73.0
Stage1,2.0,42,nres800_sr0.95_leak1.0_ridge1e-08_wo50,,800,0.95,1.0,1e-08,50,29,0.10004649122805631,0.06669465285222032,0.1500686106346052,0.17938561214499857,0,0.0,1,0,0.10004649122805631,0,0,96.52080601926072,0.10004649122805631,73.0
Stage1,2.0,42,nres400_sr0.7_leak1.0_ridge1e-06_wo50,,400,0.7,1.0,1e-06,50,29,0.10004574042307013,0.06669766081870421,0.16673589189792892,0.2064082705915928,0,0.0,1,0,0.10004574042307013,0,0,108.96986079273437,0.10004574042307013,77.0
Stage1,2.0,42,nres400_sr0.7_leak1.0_ridge0.0001_wo50,,400,0.7,1.0,0.0001,50,29,0.10004574042307013,0.0666946466809577,0.20008281301352326,0.2897763955330955,0,0.0,1,0,0.10004574042307013,0,0,106.75012907497316,0.10004574042307013,77.0
Stage1,2.0,42,nres400_sr0.95_leak0.5_ridge1e-06_wo50,,400,0.95,0.5,1e-06,50,29,0.10004570801720547,0.08336830835119713,0.16673577380245774,0.2667782766462567,0,0.0,1,0,0.10004570801720547,0,0,101.15004430965547,0.10004570801720547,79.0
Stage1,2.0,42,nres400_sr0.95_leak1.0_ridge1e-08_wo50,,400,0.95,1.0,1e-08,50,29,0.10004570801720547,0.0666946466809577,0.15006230895836836,0.20180865513403856,0,0.0,1,0,0.10004570801720547,0,0,116.84493551815095,0.10004570801720547,79.0
Stage1,2.0,42,nres400_sr1.1_leak0.5_ridge0.0001_wo50,,400,1.1,0.5,0.0001,50,29,0.10004570801720547,0.0666946978712133,0.16674290070511688,0.3438218879123474,0,0.0,1,0,0.10004570801720547,0,0,92.42774608767485,0.10004570801720547,79.0
Stage1,2.0,42,nres800_sr0.95_leak0.5_ridge0.0001_wo50,,800,0.95,0.5,0.0001,50,29,0.10004570801720547,0.08336785357542453,0.16673644248371922,0.3277232623061974,1,0.034482758620689655,1,1,0.10004570801720547,1,0,77.28376625004928,0.10004383977229736,79.0
Stage1,2.0,42,nres800_sr1.1_leak0.25_ridge1e-08_wo50,,800,1.1,0.25,1e-08,50,29,0.10004570801720547,0.0666946978712133,0.15006224793968226,0.2345810761965569,0,0.0,1,0,0.10004570801720547,0,0,103.88141899065046,0.10004570801720547,79.0
Stage1,2.0,42,nres1600_sr0.9_leak0.25_ridge0.0001_wo50,,1600,0.9,0.25,0.0001,50,29,0.1000420528664634,0.0833683160652754,0.16673574945968994,0.31737435280253024,1,0.034482758620689655,1,1,0.1000420528664634,1,0,84.53915301419553,0.10004201977680438,84.0
Stage1,2.0,42,nres1600_sr0.95_leak0.25_ridge0.0001_wo50,,1600,0.95,0.25,0.0001,50,29,0.1000420528664634,0.08336830960615771,0.16673574945968994,0.29840090267119246,0,0.0,1,0,0.1000420528664634,0,0,92.01746544382941,0.1000420528664634,84.0
Stage1,2.0,42,nres1600_sr1.1_leak0.25_ridge0.0001_wo50,,1600,1.1,0.25,0.0001,50,29,0.1000420528664634,0.08336830960615771,0.15006217451372095,0.2984008842754953,0,0.0,1,0,0.1000420528664634,0,0,95.92464639799377,0.1000420528664634,84.0
Stage1,2.0,42,nres400_sr0.9_leak0.5_ridge1e-06_wo50,,400,0.9,0.5,1e-06,50,29,0.10004204680681994,0.08336830835119713,0.18340932440565894,0.2639035361890529,0,0.0,1,0,0.10004204680681994,0,0,105.3822649202248,0.10004204680681994,87.0
Stage1,2.0,42,nres400_sr0.9_leak0.25_ridge1e-08_wo50,,400,0.9,0.25,1e-08,50,29,0.10004199683041293,0.08336785357542453,0.1500685620258082,0.3035753300950429,0,0.0,1,0,0.10004199683041293,0,0,122.032946537036,0.10004199683041293,88.0
Stage1,2.0,42,nres400_sr0.9_leak1.0_ridge0.0001_wo50,,400,0.9,1.0,0.0001,50,29,0.10004199683041293,0.0666946466809577,0.13339427735627396,0.28000212378396644,0,0.0,1,0,0.10004199683041293,0,0,100.65119815215998,0.10004199683041293,88.0
Stage1,2.0,42,nres400_sr0.95_leak0.25_ridge1e-08_wo50,,400,0.95,0.25,1e-08,50,29,0.10004199683041293,0.08336788690122887,0.1500623929532594,0.30587516616375793,0,0.0,1,0,0.10004199683041293,0,0,117.53231172126348,0.10004199683041293,88.0
Stage1,2.0,42,nres400_sr0.95_leak1.0_ridge0.0001_wo50,,400,0.95,1.0,0.0001,50,29,0.10004199683041293,0.0666946466809577,0.1333887190741052,0.2823019301340332,0,0.0,1,0,0.10004199683041293,0,0,93.65479560141816,0.10004199683041293,88.0
Stage1,2.0,42,nres1600_sr1.1_leak0.5_ridge0.0001_wo50,,1600,1.1,0.5,0.0001,50,29,0.10004199683041293,0.0666946978712133,0.13339532163740841,0.24952991427304086,0,0.0,1,0,0.10004199683041293,0,0,86.2679612331117,0.10004199683041293,88.0
Stage1,2.0,42,nres400_sr0.7_leak0.1_ridge0.0001_wo50,,400,0.7,0.1,0.0001,50,29,0.10004198668714537,0.0833679155220457,0.18341856725143657,0.3081751902046882,1,0.034482758620689655,1,1,0.10004198668714537,1,0,83.74588483821223,0.10004192608868845,93.0
Stage1,2.0,42,nres400_sr0.7_leak0.5_ridge1e-08_wo50,,400,0.7,0.5,1e-08,50,29,0.10004198668714537,0.06669454370359063,0.1834171313648767,0.1885849926336715,0,0.0,1,0,0.10004198668714537,0,0,116.65600435487468,0.10004198668714537,93.0
Stage1,2.0,42,nres400_sr0.7_leak1.0_ridge1e-08_wo50,,400,0.7,1.0,1e-08,50,29,0.10004198668714537,0.06669766081870421,0.16673589189792892,0.18456002082149994,0,0.0,1,0,0.10004198668714537,0,0,117.96208446750488,0.10004198668714537,93.0
Stage1,2.0,42,nres400_sr0.9_leak0.5_ridge0.0001_wo50,,400,0.9,0.5,0.0001,50,29,0.10004198668714537,0.0666946978712133,0.2000829285629493,0.312199500082275,0,0.0,1,0,0.10004198668714537,0,0,103.78448594100871,0.10004198668714537,93.0
Stage1,2.0,42,nres400_sr0.95_leak0.5_ridge0.0001_wo50,,400,0.95,0.5,0.0001,50,29,0.10004198668714537,0.0666946978712133,0.18340935118270352,0.320248789775135,0,0.0,1,0,0.10004198668714537,0,0,93.82826489216842,0.10004198668714537,93.0
Stage1,2.0,42,nres800_sr0.9_leak1.0_ridge0.0001_wo50,,800,0.9,1.0,0.0001,50,29,0.10004198668714537,0.06669465285222032,0.16674415204676052,0.2466551033566457,0,0.0,1,0,0.10004198668714537,0,0,92.03333603445947,0.10004198668714537,93.0
Stage1,2.0,42,nres800_sr0.95_leak1.0_ridge0.0001_wo50,,800,0.95,1.0,0.0001,50,29,0.10004198668714537,0.06669465285222032,0.18341856725143657,0.23228132345535504,0,0.0,1,0,0.10004198668714537,0,0,89.99456423136361,0.10004198668714537,93.0
Stage1,2.0,42,nres1600_sr0.7_leak0.25_ridge0.0001_wo50,,1600,0.7,0.25,0.0001,50,29,0.10004198668714537,0.0833683160652754,0.20008281301352326,0.318524370837732,1,0.034482758620689655,1,1,0.10004198668714537,1,0,109.74656491546669,0.10004197910726731,93.0
Stage1,2.0,42,nres1600_sr0.9_leak0.5_ridge1e-06_wo50,,1600,0.9,0.5,1e-06,50,29,0.10004198668714537,0.08336817962948828,0.1333886190419662,0.21330780729835647,0,0.0,1,0,0.10004198668714537,0,0,99.11660661372872,0.10004198668714537,93.0
Stage1,2.0,42,nres1600_sr0.95_leak0.5_ridge1e-06_wo50,,1600,0.95,0.5,1e-06,50,29,0.10004198668714537,0.08336817962948828,0.13338866483527312,0.20008397073702658,0,0.0,1,0,0.10004198668714537,0,0,100.07296680534276,0.10004198668714537,93.0
Stage1,2.0,42,nres400_sr1.1_leak0.1_ridge0.0001_wo50,,400,1.1,0.1,0.0001,50,29,0.10004197927833047,0.0833683773887195,0.16673666138402155,0.20640868070656718,0,0.0,1,0,0.10004197927833047,0,0,86.47608348857679,0.10004197927833047,103.0
Stage1,2.0,42,nres1600_sr0.9_leak0.25_ridge1e-08_wo50,,1600,0.9,0.25,1e-08,50,29,0.10004197927833047,0.0666946466809577,0.1667362428842445,0.2035337664541314,0,0.0,1,0,0.10004197927833047,0,0,105.92265621194424,0.10004197927833047,103.0
Stage1,2.0,42,nres1600_sr0.95_leak0.25_ridge1e-08_wo50,,1600,0.95,0.25,1e-08,50,29,0.10004197927833047,0.0666946466809577,0.1667362428842445,0.2046836947505256,0,0.0,1,0,0.10004197927833047,0,0,104.10942787767874,0.10004197927833047,103.0
Stage1,2.0,42,nres400_sr0.9_leak0.1_ridge0.0001_wo50,,400,0.9,0.1,0.0001,50,29,0.10004197152738925,0.08336830835119713,0.18341856725143657,0.2150330241292793,0,0.0,1,0,0.10004197152738925,0,0,91.583702558058,0.10004197152738925,106.0
Stage1,2.0,42,nres400_sr0.95_leak0.1_ridge0.0001_wo50,,400,0.95,0.1,0.0001,50,29,0.10004197152738925,0.0833683160652754,0.18341856725143657,0.20928351774549558,0,0.0,1,0,0.10004197152738925,0,0,88.70250636067895,0.10004197152738925,106.0
Stage1,2.0,42,nres800_sr0.95_leak0.5_ridge1e-08_wo50,,800,0.95,0.5,1e-08,50,29,0.10004197152738925,0.0666946978712133,0.1667362428842445,0.27655262642580675,0,0.0,1,0,0.10004197152738925,0,0,104.20487820144628,0.10004197152738925,106.0
Stage1,2.0,42,nres400_sr0.7_leak0.25_ridge0.0001_wo50,,400,0.7,0.25,0.0001,50,29,0.10004186549023153,0.0833683160652754,0.16673666138402155,0.3127746454256185,1,0.034482758620689655,1,1,0.10004186549023153,1,0,97.00069870243068,0.10004184052280873,109.0
Stage1,2.0,42,nres400_sr0.7_leak0.5_ridge0.0001_wo50,,400,0.7,0.5,0.0001,50,29,0.10004186549023153,0.0666947019109756,0.18340935118270352,0.28115206844357526,0,0.0,1,0,0.10004186549023153,0,0,103.87817218236349,0.10004186549023153,109.0
Stage1,2.0,42,nres400_sr0.9_leak1.0_ridge1e-08_wo50,,400,0.9,1.0,1e-08,50,29,0.10004186549023153,0.0666947019109756,0.1333943205640935,0.1857099782810845,0,0.0,1,0,0.10004186549023153,0,0,117.58721033915961,0.10004186549023153,109.0
Stage1,2.0,42,nres1600_sr0.7_leak0.5_ridge1e-08_wo50,,1600,0.7,0.5,1e-08,50,29,0.10004186549023153,0.0666946466809577,0.1333889943073956,0.1776609110707744,0,0.0,1,0,0.10004186549023153,0,0,111.84822202355909,0.10004186549023153,109.0
Stage1,2.0,42,nres1600_sr0.9_leak1.0_ridge0.0001_wo50,,1600,0.9,1.0,0.0001,50,29,0.10004186549023153,0.06669428286033963,0.13339532163740841,0.213307836337465,0,0.0,1,0,0.10004186549023153,0,0,87.98318329079474,0.10004186549023153,109.0
Stage1,2.0,42,nres800_sr0.9_leak0.25_ridge1e-08_wo50,,800,0.9,0.25,1e-08,50,29,0.10004181555538594,0.08336830835119713,0.15006224793968226,0.21905737973216016,0,0.0,1,0,0.10004181555538594,0,0,111.01972549267195,0.10004181555538594,114.0
Stage1,2.0,42,nres800_sr0.95_leak0.25_ridge1e-08_wo50,,800,0.95,0.25,1e-08,50,29,0.10004181555538594,0.08336830835119713,0.15006295729108388,0.2213572133632785,0,0.0,1,0,0.10004181555538594,0,0,114.06755365321362,0.10004181555538594,114.0
Stage1,2.0,42,nres1600_sr0.7_leak0.5_ridge1e-06_wo50,,1600,0.7,0.5,1e-06,50,29,0.10004181555538594,0.08336785357542453,0.13339427735627396,0.2570041355409662,0,0.0,1,0,0.10004181555538594,0,0,101.13879758621525,0.10004181555538594,114.0
Stage1,2.0,42,nres400_sr1.1_leak0.5_ridge1e-08_wo50,,400,1.1,0.5,1e-08,50,29,0.1000417457305467,0.08336794942131576,0.15006224793968226,0.27252782931092556,0,0.0,1,0,0.1000417457305467,0,0,108.12896642838841,0.1000417457305467,117.0
Stage1,2.0,42,nres400_sr1.1_leak1.0_ridge0.0001_wo50,,400,1.1,1.0,0.0001,50,29,0.1000417457305467,0.06669438872853561,0.1167154514812836,0.2621787225138503,0,0.0,1,0,0.1000417457305467,0,0,113.94361630861984,0.1000417457305467,117.0
Stage1,2.0,42,nres1600_sr0.7_leak1.0_ridge1e-08_wo50,,1600,0.7,1.0,1e-08,50,29,0.1000417457305467,0.0500210264332317,0.16674415204676052,0.1949095026144178,0,0.0,1,0,0.1000417457305467,0,0,121.4880655797277,0.1000417457305467,117.0
Stage1,2.0,42,nres1600_sr0.7_leak1.0_ridge1e-06_wo50,,1600,0.7,1.0,1e-06,50,29,0.1000417457305467,0.06669428286033963,0.16674284669534245,0.2225071704657198,0,0.0,1,0,0.1000417457305467,0,0,118.41367472361037,0.1000417457305467,117.0
Stage1,2.0,42,nres400_sr0.9_leak0.5_ridge1e-08_wo50,,400,0.9,0.5,1e-08,50,29,0.10004164997997123,0.0666946466809577,0.13338879373623058,0.23688088224875634,0,0.0,1,0,0.10004164997997123,0,0,117.66636670086102,0.10004164997997123,121.0
Stage1,2.0,42,nres800_sr0.7_leak0.25_ridge1e-08_wo50,,800,0.7,0.25,1e-08,50,29,0.10004164997997123,0.08336817962948828,0.13338866483527312,0.20985801255054243,0,0.0,1,0,0.10004164997997123,0,0,118.58137866829752,0.10004164997997123,121.0
Stage1,2.0,42,nres800_sr1.1_leak0.5_ridge0.0001_wo50,,800,1.1,0.5,0.0001,50,29,0.10004164997997123,0.0666947019109756,0.2501036241895349,0.3265736780128693,0,0.0,1,0,0.10004164997997123,0,0,79.37878514646134,0.10004164997997123,121.0
Stage1,2.0,42,nres800_sr1.1_leak1.0_ridge1e-08_wo50,,800,1.1,1.0,1e-08,50,29,0.10004164997997123,0.06669428286033963,0.20008281301352326,0.1782357765536229,0,0.0,1,0,0.10004164997997123,0,0,91.67500017463941,0.10004164997997123,121.0
Stage1,2.0,42,nres800_sr1.1_leak1.0_ridge1e-06_wo50,,800,1.1,1.0,1e-06,50,29,0.10004164997997123,0.06669428286033963,0.20008281301352326,0.17766082486135806,0,0.0,1,0,0.10004164997997123,0,0,91.59659924483888,0.10004164997997123,121.0
Stage1,2.0,42,nres800_sr1.1_leak1.0_ridge0.0001_wo50,,800,1.1,1.0,0.0001,50,29,0.10004164997997123,0.06669428286033963,0.20008281301352326,0.16271208872799436,0,0.0,1,0,0.10004164997997123,0,0,89.38691265408538,0.10004164997997123,121.0
